sentence,hate,category
6400 4655 8832 10938,0,entertainment
14594 11508 14337 10502 6251 9106 9114 14461 6095 1681 3383 14771,0,religion
14468,0,religion
10390 7980 10446 2541 9677,1,crime
3029 10128 2305 7332 13755 9496 13597 2335 2831 2116 7141 13067 7863 2116,0,"Meme, TikTok and others"
1979 2633 1671,1,politics
11711 12394 11272 10639 1959 2026 3471 10916 12769,0,religion
5648 5033 7333 7511,0,"Meme, TikTok and others"
13722 3360 13632 13865 1655 5477 3634,1,"Meme, TikTok and others"
1869 12064 4971 4851 5300 7157 14938 3912 1662 6647 12054,0,"Meme, TikTok and others"
8836 13862 8836 14861 8955 11379 1193 14053 11946 14765 8955 4831 14270 14674 13827 4625 13862 13133 14415 14012 13407 789 6614 12596 10794,0,entertainment
10997 9113 11647 6506 6261,0,crime
6005 10197 14538 6504 218 7411 3613,1,"Meme, TikTok and others"
3724 8621 6010 9955 2044 6114 7974 6010 11572 10565 6548 6114 10590 6464 6010 11627 2084 4537 6012 4999 6438 3725 8621,1,"Meme, TikTok and others"
12854 9691 1201 2981 5049,1,politics
963 3830 4688 11637 246 7553 5621 515 5014 11364 10467 5012 3787 12792 2831 4165 10938 11544 8727 13990 9161 6539 1327 11294 3623 8796,1,entertainment
11017 7601 13646 4985 9678 4714 2915 1655 7595 9900 13576 7168,1,politics
2556 2633 9411 4391 2456 2970,1,crime
6131 2989 9658 5835 9402 14649,1,religion
8692 3265 12260 12837 1943 12415 2605 5033 7393 1047 12505 4313 8849 4527 12090 10909 7246 1662 8751 11212 10919 6424 8263 2378 1662 12508 9411 12089 6958 1713 6427 1662 7516 10639 1662 4619 13490 11144 8674 10911 3606 13689 13491 10193 7565 13844 8674 1726 4316 11139 8674 2323 12512 11139 1662 14182 7393 5004 11012 10910 13124 4137 8513 11200 2767 2713 13036 2603 14345 7907 13036 2606 12308 12845 11139 8854 2422 1943 6868,0,"Meme, TikTok and others"
9994 845 8980,0,crime
8094 1669 10520,0,sports
1815 10938 3030 12596,0,entertainment
6398 7252,0,sports
6104 10010 3853 6261 11654 9677,1,sports
13111 13355 5319 11631 3166,1,religion
1254,0,celebrity
11766 9055 4149 10994 5477 10954 6775 10290 11761 4529 12546 11572 7086 2395 5118 12035 8574 14903 4819 11614 4442,0,crime
12671 10206 14534 7872 4149 11088 4605 14533 2556 2541 2541 2388 7351,0,politics
6104 11570 4362 3783 3293 9246 5985 3370 8621,1,"Meme, TikTok and others"
2719 14096 6990 12078 10699 6990 5779 7411,1,entertainment
1078 11765 8980 6924 3030 10938 12769,0,crime
4681 1327 10638,1,celebrity
13675 14708 6492,0,politics
13865 10499,1,crime
13495 11463 4654 3017 6916,1,entertainment
5954 9677,0,religion
11184 910 1655 6277 2493,0,religion
5399 14740 7934 6007 6044 10994 1800 8655 2445 1697 4314 2345 13530 6062 9401 7168 11295 2116 9411 13770 11508 4858 6493 1887 13530 6718 14755 11905 13530 1167 8283 1089 13770 11508 8799 768 1201 2884 10232 4994 2975 10916 14352 702 10916 2231,1,religion
7372 9688 11184 6192 2643 9009 6688 5229 9677 5228,1,religion
3370 9677 12612 4838 12054 11512 13492 13306 7119 9900 10994 920 2388 5985 12063 4654 6558 2744 10579 11556 4561 6104 11287 10573 14233 11291 9098 6611 4654 1770,1,"Meme, TikTok and others"
1078 1763 14700 11323,1,"Meme, TikTok and others"
14092 9696 1655 7325 3363 11323 11231 3787 6104 11627 4409,1,crime
12520 11843 1336 13266 450 14486,0,sports
2632 1142 11107 2229 14615 11235 11235 9064 630 1142 11107 2231,0,politics
191 2229 13104 8426 11338 9677 3834 5042 2238 11532 13755 2116 5123 169 12140 14309 4757 11224 10938 5074 3471 10938 12735 1649 566 2116 13266 6215 1319 2237 8991 2570 9918 4901 5477 7449 11184 169 14728 1101 4527 269 1921 8028 11139,1,entertainment
10938,0,"Meme, TikTok and others"
13882 8013 1980 2583 8487 11120,1,politics
9562 2694 2702 14873 14712 11938 13578 13573,0,crime
11761 5000 10290 169 13701 1655 8795 4982 11761 9462 14266 12545 11379 11379 2516 1225 169 8792 14139 12545 11765 2516 1191 3467 5079 2831 11759,0,crime
11226 5477 1681 10467,0,entertainment
5932 10794 14165 10047 11303 12338,0,sports
9742 7084 10030 1493 5594 3450 12892 12317 11833 14131 11831 3661 13336 9575 7513 5595 3663 906 13169 482 3830 7627 5363 7092 6403 9742 10322 10477,1,celebrity
14475 14475 9331 9253 8745 1133 6150 4218 13755 11742 4211 8757 12410 14475 14475 9332 11139 5850 1524 5463 14226,0,celebrity
5358 14091 9677 3830 9995 2924 9677 3830 2132 5118 10938 11698 3637 2915 4956 6452,1,entertainment
6708 10743 8396 3756 3756 5319 11619 7748 12596 7748 4956 7363 13104 10743 5953 5319 11572 13111 3756 1306 9927,1,religion
13731 7084 2548 9032,1,entertainment
11916 2044 8836 14288,0,celebrity
2633 2563 7322 7856 10388 5294 933 6897 5974 8752 3107 9226 12785 3107 13305 13765,1,politics
11670 12478 13364 8924 14780 9995 11415 4433,1,entertainment
2868 9677 8484 6087 6910 425,1,crime
5969 5153 1312 14587 11149 6431 5153 1312 14587 420 7469 4173 12296 2583 2092 13127 14348 5153 1313 13127 4173 1524 11139 11508 14272 13570 10161 14099 2409 13078 9534 4149 4149 1849 4226 4194 739 14348 5153 1312 2489 13127 6926 12297 6064 14412 4149 12296 724 6064 14347 10161 14099 2343 13755 13755 10626 7671 14348 310 3988 11968 12080 13441 5816 10447 14348 10938 6173 13530 15030 9968 6977 11058 9677 2998 11058 9677 12497 11058 9677 10605 11058 9677 12274 7303 6471 5797 8718 2272 13127 4162,0,celebrity
11416 6104 1815 10699 13910,1,sports
13772 4903 2282 10825 3605 7088 5378 6926 1201 13770 4920 1770 2454 2446 10699 10699 7632 3496 3218 5391 1089 5107 11851 1265 13865 5713 4753 4753 4753 15130 13848 3256 2456 11343,1,crime
6104 11287 12456 2713 2924 9677,1,"Meme, TikTok and others"
5904 14365 1122 6715 9630 14902 1381 13364 10705 13097 9832 9677,1,religion
5504 4063 1569 5570,0,politics
6617 1815 11508 11251 13104 680 12876 2873 11253,1,sports
12388 13698 11938 1387 2116 15135,0,religion
9573 8708 8463 10215 8764 2805 2188 3406 2313,0,crime
15035 1359 6909 8634 2004 9369 9808,0,politics
8980 6508 6342,0,"Meme, TikTok and others"
1834 994 1669 13040 3350 5289,0,religion
1542 12831 1819 3107 212 14964 212 14948 1271 13751 12846 902 6973 215 15048,0,celebrity
13885 5477 2915,1,religion
1078 3379 11343 10477 11343 10477 6104 9844 14490 6104 10794,1,"Meme, TikTok and others"
2770 14262,0,"Meme, TikTok and others"
11508 3849 2924 4968,1,religion
9901 12669,0,"Meme, TikTok and others"
9639 6906 12125 2200 3912 11806 13927 11695 5523 10212 3076 7533 1941 1326 5241,0,"Meme, TikTok and others"
12251,0,"Meme, TikTok and others"
14065 10794 638 9530 3997 9994 8147 14565 1482 9994 2326 8788 11338 9691 6848 9994,1,crime
1053 1051 9902 9038 7969 6902 7795 13741 344 3597 14163 3200 7054 13283 9030 3111,1,celebrity
5133 14671 4971 11899 2173 12269,1,religion
2004 9781 6104 1897 2116 8126 3289 7168 5985 14671 6403 13530 5118,1,celebrity
5985 4605 388 3363 11323,1,politics
3830 13455 10743,0,religion
11379 3265 8885 11107 12265 14391 11107 4333 1485 9315 9158 242 1241 1241 13910 1681 1681 8913 1256 14777 1256 10743 6611 9705 10294,0,celebrity
1244 11730 11343 169 1961 1415 10589 7442 14578 169 10505 8460 14772 400 1959 7303 1018 169 1961 9464 2070 10215 7168 13119 14757 10215 2439,1,sports
13097 9057 4897 13127 6261,1,"Meme, TikTok and others"
5985 5112 5985 1669 10540,1,politics
12996 3380 9689 10319 4772 2877 3326,1,religion
1590 4819 6508 14556 2600 2070 6837 7466 7538 2831 2613,0,entertainment
10916 12715 5477,0,entertainment
8105 11287 10573 12596 4409 9828 9677 3187 5523 7092 1484 12723 9828 9677 11431 1669,1,sports
12168 9994 4149 13127 6926 2070,0,"Meme, TikTok and others"
10445 9677 10443 14879 3961 9359 14879 3961 6484 12903 2348 13052 6747 4658 6740,1,crime
5130 9677 2915 7363,1,religion
11711 12394 1068 2026 11114 1416 276 2442,0,religion
6420 11524 2877,1,crime
710 1099 1669 10477 5431 1669 10395 9928 6593 1655 12268 14314,1,"Meme, TikTok and others"
7270 4390,1,sports
14288 1669 2915 12870,1,politics
2699 11928 7448 2301 7184 11928 11928 8129 2722 4663 9382 5899 1815 364 11437 9691,1,sports
14298 8659 2205 3830 8885 1220 2808,0,celebrity
7237 1140 906 14809 6728,0,religion
4243 6297 12981 7003 3697 9382 14314 13885 6403,1,sports
7387 10713 14902,0,entertainment
13501 10258 9595 12478 1204,1,sports
13111 5319 6474 5820 9557 6910 638 10938 5378 7458 13699 3386 12185 15135,1,crime
9575 13771 10536 7952 13968 14223 11139 10552 14266 14233 6593 1655 3098 1163 7773 14391 1283 14235 13814 14268 6641 8678 706 8790 2480 1849 8191 4543 13814 14266 4848 11588 11588 7051 7051 5568 14781 9216 6500 7151 11862 14505 9222 6968 4333 1857 11283 4333 13255 1761 1225 3173 1681 253 2346 4848 7551 3125 13283 2346 3174 5864 5513 6824 1080 2925 6398 1740 9936 2854 9758 14827 11480 8753 7424 1672 6376 11761 13514 484 9686 8678 8980 6474 6910 13025 6325 13025 9575 8709 13060 870 2650 13425 2877 10071,1,crime
14565 3611 2062 8389 8452 4265 7119 9901 8390 13655 7271 7119 3862 9901 8452 3862 9758 7824,0,sports
1689 10550 12189 14649 5327 12813 6548 7661 2053 9215 14801 4535 5486 12042 8174 7456 3038 6371 11001 5712 6543 3238 6930 11354 11861 2697 3346 6474 11860,1,religion
323 10191 9758 10798 13721 9425 3187 3187 10594 2185 2654 9758 3877,0,sports
6104 11287 13530 4595,1,sports
1852 3614 11962 11564 14359 9398 12508 837 837 2953 14568 5899 1669 12637 6150 1078 3646 2954 10699 12637 5985 4283,0,religion
11400 8468 3627 1140 9573 1409 12362 2229,0,religion
3406 12720,0,politics
312 10994 8832 10938 11139 8832 9569 10938 8832 312 2217 910 10938 8832 9368,0,entertainment
14645 8999 9546 6683,1,celebrity
4845 5602 7411 12063,0,entertainment
11802 11270 7384 11547 10794 6966 11272 1140 1957 11551,0,entertainment
2016 12118 10019 7168,0,crime
7363 2919 12354 14889,1,celebrity
11184 14456 4080 3081 4946 5280 12045 14627 12205 4987 10794 910,0,sports
9689 7084 6104 11572 11099 11009 6683 3336 8621,1,"Meme, TikTok and others"
1208 1386 12410 4182 355 13582 13582 2464 1140 3484 14430 11050 9422 3224 6679 6768,0,religion
7277 14964 14972 14121 11404 1669 9269 11050 768,0,entertainment
11354 11097 5704 5705 14142 10487 11343 11730 13814 9836 6954 7174 3038 5985 7445 1321 11096 3483 6541,1,crime
11730 11627 4409,0,sports
4676 11501 7758 9677 668 11501 2884 9677,1,politics
13501 8105 2602,0,sports
14755 14300 13910 8718 4920 12317 8718 2346 11369 8501 10145 3471 13077 12746 11185 1761 12209 1409 6998 11369 8500 10747,0,religion
985 12141 11889 10769,0,entertainment
10738 13865,1,religion
3370 8602 3552 6935 2583 7985 6104 11693 4409,1,sports
3422 5298 13755 1983 2640 6019 2266 6302 690 4238 2583,0,politics
4654 6820 11532 1437 3070 7440 4981 6495 7008 10994 9806 310 2337,0,"Meme, TikTok and others"
13978 1593 1669 11338 8475 910,1,"Meme, TikTok and others"
2883,1,religion
9438 10724 10195 3471 10916 12769 169 1897 10880 3406 12769,0,politics
13865 3370 8475,1,crime
2754 10825,0,sports
14261 497 14261 12362 2090 169 11827 5840 2326 169 2719 13629 4967 7411 169 1338 4053 12159 5107 11856 683 12870 5294 9971 5171 8735 10938 3406 12424 169 1229 9360 169 2974 4714 683 13020 11742 9823 4605 3608 7322 5388 3220 6889 4322 4322 3339 2744 4536 8912 4536 8910 14544 5838 8697 5879 2104 11742 1340 6965 6200 12415,0,celebrity
14510 12596 9557,0,religion
12859 13018 6809 8013 14306 3107 3155 3096 790 12860 13019 14163,0,sports
2884 12961 11158 4676 4912 4671 14186 2070 14186 14445,1,politics
11421 11278 11713 6095 9848 3307 626,1,crime
2871 4049 3147 2747 6913 1815 3584,1,politics
10105 13519 1502 12129 4791 1702 1702 12698 6474,0,sports
1418 4854 963 4381 13332 7496 14205 364,1,entertainment
13305 11858 12394 13695 10938 11506 4791 12007 13305 14669 10938 2819 10265 5195 3379 693 5523 10371 13317 2346 388 1931 14154 4383 6039 11338 2132 3379 6879 11139 10938 14304 4381 6491,1,politics
12330 7777 1455 7696 476,0,politics
3370 8642 6756 12899,1,crime
14638 1388 4299 6261,1,religion
8041 6548 3627 5704 6683 11243 712 3488 6548 3756 11843 6351 2596 11426,1,"Meme, TikTok and others"
6396 11421 11184 8125 1907 7303 9900 3402 3370 8475,1,entertainment
8036 506 3627 12372 9947 5610 212 5724 15163 11902 12398 5568 10447 15086 11338 8621 5827 11307 4409 12633 1897 13696 4860 5839 3751 10403 15023,1,religion
11343 4561 4632,1,"Meme, TikTok and others"
5950 13927 11523 3625 9813 15022,0,religion
4519 768,1,entertainment
9595 6879 9995 14426 12331 1283 7200 3751 6530 2181 11184,1,entertainment
918 14767 1252 10794 2917 8992 2301 14069 13231 3400 11652 14426 13233 3794 13838 13051 11996 9146 7148 5153,1,celebrity
2910 9677 7316 2116 9440 3030,1,"Meme, TikTok and others"
4255 2887,0,religion
8744 10130 3923 6972 10130 12545 14235,0,crime
12151 14191 6584 10699 2239 9850 5470,1,"Meme, TikTok and others"
1034 366 6772,0,religion
9740 12398 3693 3552 12928 13991 9297 12454 15137,0,sports
8013 5985,1,"Meme, TikTok and others"
10794 1718 12910 3053 11279 1366 7303 3148 8129 13814 12804 4955 11495 4512 14850 1644 11773 8681 12994 9575 4112 8409 12037 1749 13760,1,"Meme, TikTok and others"
7217,0,"Meme, TikTok and others"
734 15089 896,0,crime
11963 13755 2116 9432 7168,0,religion
2023 15057 9324 4632 2402 12698 6475,0,entertainment
9406 6091 5953 14755 3935 12332 9278 2293 3793 14611 3793 2287 8471 14029 3793 2229 1803 1890 13755 13658 9523 2229 6809 7990,0,religion
8027 2822 2224 4690 2822 3401,0,politics
3766 5093 1384 11112 8650 1907 13341 11050 12272,0,celebrity
9841 12675 12769 6910 13159 8733,0,politics
1655 2583 2054 8468 10997 4635 6856 4058 6261 7200 13882 7423 4636 13658 11006 6548 6920,1,crime
10467 12796 1852,0,sports
2527 12769 11184,0,entertainment
3107 715 3107 8438 10388 5294 2556,1,politics
5985 1669 7722 13092 5985 13600 5080 2832 13698 12695 963,1,politics
2090 9994 4149,0,crime
9781 14797 5477 8276 7928 11540 5477 10538 10306 2116 9369,1,"Meme, TikTok and others"
13976 9488 8095,0,sports
13949 5055 12032 1140 11555,0,politics
4496 11338 8621 10355 3265 6932 6104 11572 10565 3627 5704 5769 15135,1,sports
5798 5319 11614 6261 13882 8397 6039 12398,1,crime
388 1931 5319 8539 6261,0,politics
13897 13889 731 8495 11603,1,crime
6954 5477 1201 14294 7403 1687 8773 13448 7929 12293 7303 5153 13387 3717 10224 1524 7303 11812 5153 12421 7079 10960,0,celebrity
11125 6007 7948 1033 7949 5399 14607 15104,0,crime
10794 902 3751 6508 11840 7157 2305 3388 11338 8621 5985 6784 6800 11139 11431 13562 7157 2339,1,crime
9557 4654 6813 12563 4654 6772 10938 12746,0,entertainment
1256 11596 4845 1681 6981 11695 2336 1617 10850 10094 11338 13522 11343 5000 13755 15093 8162 2659 1197 10994,1,crime
396 13321 7119 10994 7972 6800 2205 2248 10994 5477 13448 5810 13745 5606 4009 2505 3289 1855 169 3774 7420 4632 9315 6533 2583 2101 10945 12719 12719 5500 11976 4063 3773 14734 13530 5108 1662 11207 13620 10608 3038 1655 11843 6580 7008 2116 10299 7168,0,politics
13732 2653 13753 1655 11139,0,"Meme, TikTok and others"
3370 8621 5985 12457 9677,1,celebrity
4007,0,politics
11292 10405 7661 6828 10290 13115 5427,1,crime
11670 12478 12737 7181 11117 11057 14453,0,entertainment
6718 1426 1513 14347 169 8484 169,0,religion
3370 8621 5391 6683 15127,1,entertainment
1524 553 6778 56,0,celebrity
5319 8337 2463 12485,1,"Meme, TikTok and others"
13104 11843 5319 11610 13097 7363 9677,0,religion
2915 11243 9133 1201 9449 11294 12704 11294 12593,0,entertainment
1764 8635 2418 1930 9892 3885 8621 8087 13161 8264,0,politics
7112 8428 5319 9613,1,religion
7452 3471 10467 8255 11184 2229 13755 2420 11184 10159 1669 1739 9900 7270 6580 1669 7449 963 11184 755 12061 1681 2760 5527 4854 12306 5183 4514 1681 1270 9477 14191 7453 2831 1740 1173 4314 6741,0,entertainment
2628 12899,1,politics
6104 13476 6792 6261 11027,0,crime
10833 10163 12447 425 324 10994 1176 7168,0,politics
12718 15004 10163 14042 9544,0,"Meme, TikTok and others"
4253 7372 4517 11184 8090,1,religion
6087 3756 5319 11603 15038 1088 6950,0,religion
1140 14807 2402,0,religion
14268 11985 2407 1662 2800 12592 12400 13755 12451 13005 14181 4707 12442 7058 9938 13372 6321 582 13395 230 11059 8709 14231 14231 13793 10225 14181 13519 11532 8836 8819 6317 14119 1343 2190 6019 5054 12679 6261 4792,0,politics
4718 13482 8737 2300,0,politics
333 731 333 8495 12265,0,entertainment
8105 11627 10578 12068 4379 13865 7781,1,sports
3370 8638 8980 4149 4550 11608 8628 7976 2857 2272,1,"Meme, TikTok and others"
4848 8484 3965 7078 11590,0,"Meme, TikTok and others"
10794 6595 12009 4474 7823 2819 9575 638 2324 5237 11561 4132,0,crime
13723 6581 13968,0,"Meme, TikTok and others"
11343 5118 13995 5118 420 5717 425 14520 5500 7978,1,crime
13865 7270,0,politics
11338 9652,1,sports
1283 6580 14810 11607 12596 14220 8267 13814 4585 6261 4777 6580 963 14338 14220 3757 4618 9500 6464 13815 13518 10710 2116 14810 11607 3931 6809 10013 3434 1759 963 12343 11627 4409 11323 3931 14220 4409,1,entertainment
14686 13882 11508 5860 6732,1,crime
11323 10681 7814,1,entertainment
4481 9853 1177 4259 8792 8979 2053 9201 12932 4569 15070,1,celebrity
13722 10794 8094 2924 7781 4288,1,sports
2877 5477 14567 7974 7940 14556 10857 6474 14186 6331 6039 8179,1,"Meme, TikTok and others"
7356 10493 11889 1625,0,entertainment
10743 5953 8394 9994 13638,0,religion
8094 2924 9677 14556,1,sports
5535 4280 2556 1669 13063,1,celebrity
7363 4418 13568,1,celebrity
13455 2759 4658 15092,0,entertainment
9415 11000 8329 10127 5169 13201 14556,0,crime
298 2665 11471 464 14706 4654 119 10401 119 12343 14763 7103,0,entertainment
1632 9581 3661,0,entertainment
11334 1347 971 12398 7668 5543 6820 6789,1,entertainment
11338 11843 12497 7303 6087 3950 3615 7599 9024 6104 11338 13779 11685 11343,1,entertainment
3849 3719 9677 2220 13281 9691 5042 14468,1,entertainment
3471 3406 12746 14288 10097 13267 1148 902 5959 5963 14083 6920 13271 2688 12348,0,celebrity
7270,0,politics
4085 6782 4085 12216 2924 11139 11980 2727 11791 11173 11790 1438 10174 12195 3079 11239 2186 11234 1669 10994 9779 10794,0,religion
2205 8885 1174 15023,0,celebrity
6398 4795 9620 11645 7566 4150 1934 5706 11899 13031 9024 11373 3359 9061 13322 14559 3203 851 10806 6804 4792 13512 7667 10781 9798 10795 399 12349,1,entertainment
14288 1669 8792 4779 13898 8003 4858 9562 13519 10699 10532 8005 10531 7578 10454 1669 13831 12070 12343 13568 8732 13530 13577 8303 13577 13519 10699 1573 2593 12334 11013 2744 9994 2355 752 14288 11489 11833 12331 9844 6361 11833 12331,0,celebrity
9279 4835,1,entertainment
8980 14325 10538 11056 3265,1,crime
6724 8494 11588 8206 11179 13080,1,religion
927 2064 12067 3037,0,"Meme, TikTok and others"
14803 1822 12969 7738 5494 14803 8658 11128 11128 2205 14482 14788 11125 14480 7741 10654 10088 12769 14994 14798 1236 1669 14761 14784 10252 14803 8658 2205 4149 14994 14798 1654 13642 11641 14994,0,celebrity
2915 4398 6261,1,religion
8748 11209 5232 13661 7590 10800 9581 11382 13441 9994 8137 13530 638 4118 10833 1761 1140 13692 14359,0,politics
3376,1,celebrity
5985 1283 10938 14869 5792 2070 3223 2305 7192,1,religion
9900 4770,0,entertainment
11338 9677 5818 1692 9994 11184 12425 5818 11235 10794 10994 10825 2271 919,1,religion
13870 5319 11603,1,crime
2116 9438 14187 6924,0,religion
14139 9246 14285 12310 963 11637 9995 7197,1,entertainment
11947 9558 9427 10938 12746,0,sports
3370 9677 5985 1288 2116 9449 5572 13755 11793,1,entertainment
10871 4383 13867,1,crime
13978 1593 6364 12252 14038 7562 1258 14561 6990 644 5827 11553 1575 2053 6504 2090 1655 4554 15030,1,"Meme, TikTok and others"
11706 10794,0,crime
11431 5985 2569 9369 8468 2778 13334 9369 9562 11938 6889 1409 7489 5608 5184 7984 5872 8655 5709 2229,1,religion
9995 2884 9677,1,entertainment
13017 4595 4149 14846 5342,1,entertainment
871 10031 9253 6773 734 11142 169 12477 5477 3161 6544 1664 12477 660 2357 14565 5738 1838 12174 1655 1357,0,sports
11742 12541 11512 10243 9817 6445 14793 14203 1071 1400 13646 2116 3270 6772 1132 1730 13397 10273 1233,0,"Meme, TikTok and others"
12066 4070 2656,0,"Meme, TikTok and others"
