sentence,hate,category
টাকা পাইয়া মেয়েটা খারাপ হয়েগেকে লিক ছে দুধ ধন থাড়াইগে,1,entertainment
চাই ভাইয়া পদে রাকা হক তেকে বলছি করছি,0,politics
বুখারি ই বুখারি কেমন মুসলিম বাদ,0,"Meme, TikTok and others"
ঠিকভাবে জুতা পিটা লে এগুলো সালাদের লজ্জা শরম এইসব লোকের কারণে সহজ সরল মানুষ গুলো লাইনে আল্লাহ সবাইকে হেদায়েত দান করুক,0,religion
দরনে গেম,0,sports
বমি মারা গেছেন জানাযাও দিলাম ফেসবুকে আসলেন কিভাবে নিশ্চয় বিএনপি জামায়াতের চক্রান্ত,0,celebrity
#গুগলে #মাদরচোদ লিখে সার্চ করেছিলাম😷গুগল পোষ্টদাতার আইডিতে এলো😱 কাহিনী বুঝলাম না😒,1,celebrity
গনতন্ত্রের একমাত্র মানুষ খালেদা জিয়া কাউয়া কাদের ভোট চোরাই সরকারের মন্ত্রী। তুলনার কথা আসছে,0,politics
পাপন কুত্তার বাচ্ছা জুতা মার,1,sports
অমানুষের বাচ্চা,1,sports
সাবাস রুমিন ফারহানা,0,politics
হাফিজুর রহমান ভুল বলছে,0,religion
মাগির ঘরের মাগিঅনুষ্ঠানের লোক সমাজে তোর তোর মায়ের স্তন বুদা বিষয়ে গোপন ডাক্তারের বল,1,"Meme, TikTok and others"
লিগের বাচ্চারা আসলে কুল্লাগারের জাত,1,politics
তোরে চোদে রে,1,celebrity
সত্যি কথাগুলো বলার আপনাকে ধন্যবাদ দোয়া,0,politics
আচ্ছা বাংলাদেশে মিসা চাড়া বিলিন,0,entertainment
পাপন সালার পুতের পদত্যাগ চাই,1,sports
আওয়ামিলীগের কাজই সম্মানিত মানুষের বিরুদ্ধে অশালীন কতাবার্তা,0,politics
বিশ্বকাপের ম্যাচ গুলো দেখলে মনে সালারা পজিশন পারিশ্রমিকের খেলেছে। দেশ প্রেম,0,sports
তোমাকে আবারো ভিখারি বানাতে বেশী সময় লাগবে টুকু ভালোবাসা পেয়েছ টা হারিয়ে দিও,0,"Meme, TikTok and others"
সালার বেটারে ফাসি দেয়া,1,"Meme, TikTok and others"
তাহেরী সঠিক পথে মিজান ভুল পথে,0,religion
মদি শাহা পাগলা কুকুর কেটেছে,0,"Meme, TikTok and others"
পাপোইনা মাদার চুদ,1,sports
ফাসি মিথ্যা কথা লেখছছ তুই,0,crime
ধর্ষন লীগের দালাল,1,celebrity
লোকটা ঘুমে হিসাব না।,0,celebrity
বুইঝা লাফালাফি কইরা ভিডিও বানাছ মানুষরে ভুল তথ্য দিয়া ভুল পথে নিতেছিস তোরে টাকা আজহারি হুজুর কথা বলছে কথা বুজিয়েছে তাতো জানোস নাহ ভুল ভাল তথ্য দিয়া সাধারন মানুষকে বিপদে ফালাইতাছিস। নিয়া ভিডিও হয়ছে তুই খুজে দেখ ইউটুবে আশাকরি বুঝতে পারবি আজহারি হুজুর,0,religion
